wing_index,group,landmark,error_px
3217,19,11,1.0805400609970093
3217,19,12,1.4185575246810913
3217,19,13,0.7391144633293152
3217,19,14,0.9231098890304565
3217,19,15,0.4154462516307831
3217,19,16,1.4174860715866089
3217,19,17,0.7995750308036804
3217,19,18,1.0626298189163208
3217,19,19,0.3232761025428772
3219,19,1,0.9846780300140381
3219,19,2,1.0106372833251953
3219,19,3,0.8217169642448425
3219,19,4,0.5470166802406311
3219,19,5,0.6321485638618469
3219,19,6,1.1396398544311523
3219,19,7,0.29110613465309143
3219,19,8,1.108557939529419
3219,19,9,0.44022852182388306
3219,19,10,1.43316650390625
3219,19,11,1.5947978496551514
3219,19,12,1.7657005786895752
3219,19,13,1.2853296995162964
3219,19,14,1.1671701669692993
3219,19,15,1.2349493503570557
3219,19,16,0.6872192621231079
3219,19,17,3.1355249881744385
3219,19,18,1.204929232597351
3219,19,19,1.5172245502471924
3224,19,1,1.0088553428649902
3224,19,2,2.1097800731658936
3224,19,3,1.134820580482483
3224,19,4,0.3911399245262146
3224,19,5,1.3662235736846924
3224,19,6,2.744574546813965
3224,19,7,2.0817384719848633
3224,19,8,1.7603139877319336
3224,19,9,1.4650040864944458
3224,19,10,2.3508331775665283
3224,19,11,3.1095120906829834
3224,19,12,1.9901351928710938
3224,19,13,0.6648223996162415
3224,19,14,1.3448776006698608
3224,19,15,2.698150634765625
3224,19,16,2.179959297180176
3224,19,17,2.0797932147979736
3224,19,18,1.7475605010986328
3224,19,19,1.214833378791809
3227,19,1,1.7711846828460693
3227,19,2,1.6994258165359497
3227,19,3,0.9234186410903931
3227,19,4,0.8944005370140076
3227,19,5,0.7191815376281738
3227,19,6,1.0493354797363281
3227,19,7,1.9506741762161255
3227,19,8,2.0177226066589355
3227,19,9,2.0885860919952393
3227,19,10,1.6688964366912842
3227,19,11,0.7940184473991394
3227,19,12,0.7447932958602905
3227,19,13,1.0701452493667603
3227,19,14,0.8643797636032104
3227,19,15,0.7705928683280945
3227,19,16,0.6758999824523926
3227,19,17,1.1363986730575562
3227,19,18,1.4455631971359253
3227,19,19,2.970130443572998
3234,19,1,1.8051449060440063
3234,19,2,1.6091514825820923
3234,19,3,1.8678544759750366
3234,19,4,2.4800801277160645
3234,19,5,1.1328388452529907
3234,19,6,0.1879778802394867
3234,19,7,0.46178537607192993
3234,19,8,0.3456660211086273
3234,19,9,1.4978547096252441
3234,19,10,1.4403976202011108
3234,19,11,0.9805044531822205
3234,19,12,1.1447628736495972
3234,19,13,2.5193490982055664
3234,19,14,1.1343059539794922
3234,19,15,0.6254475116729736
3234,19,16,0.9937340021133423
3234,19,17,1.1750457286834717
3234,19,18,2.2723119258880615
3234,19,19,2.0600738525390625
3243,19,1,0.27754127979278564
3243,19,2,0.9460009932518005
3243,19,3,1.4889296293258667
3243,19,4,2.1339402198791504
3243,19,5,1.6900578737258911
3243,19,6,1.2679059505462646
3243,19,7,0.7222697138786316
3243,19,8,0.5345534682273865
3243,19,9,1.654508352279663
3243,19,10,0.742935061454773
3243,19,11,0.861616849899292
3243,19,12,1.0440914630889893
3243,19,13,1.3221921920776367
3243,19,14,1.813452124595642
3243,19,15,0.7131457924842834
3243,19,16,1.134289026260376
3243,19,17,1.0629892349243164
3243,19,18,1.0639898777008057
3243,19,19,2.2816104888916016
3244,19,1,1.0785752534866333
3244,19,2,0.7463405728340149
3244,19,3,0.743528425693512
3244,19,4,1.5654484033584595
3244,19,5,1.60333251953125
3244,19,6,0.22858214378356934
3244,19,7,3.6921350955963135
3244,19,8,2.405771493911743
3244,19,9,1.8880423307418823
3244,19,10,1.6390933990478516
3244,19,11,1.0744967460632324
3244,19,12,1.2923766374588013
3244,19,13,1.1567198038101196
3244,19,14,1.9699517488479614
3244,19,15,1.2569997310638428
3244,19,16,1.6216930150985718
3244,19,17,0.5044263601303101
3244,19,18,1.0108938217163086
3244,19,19,1.1441409587860107
3245,19,1,1.0351568460464478
3245,19,2,2.020367383956909
3245,19,3,1.240676760673523
3245,19,4,1.2981431484222412
3245,19,5,1.8467845916748047
3245,19,6,0.6615649461746216
3245,19,7,2.1421523094177246
3245,19,8,1.6783891916275024
3245,19,9,2.348790407180786
3245,19,10,1.5033403635025024
3245,19,11,0.8109405636787415
3245,19,12,0.8597762584686279
3245,19,13,1.8118541240692139
3245,19,14,2.2557485103607178
3245,19,15,2.129978895187378
3245,19,16,1.3094717264175415
3245,19,17,2.373758554458618
3245,19,18,1.4985169172286987
3245,19,19,2.3980867862701416
3246,19,1,1.2895835638046265
3246,19,2,1.3062409162521362
3246,19,3,0.7622381448745728
3246,19,4,1.2809828519821167
3246,19,5,1.2951598167419434
3246,19,6,0.27110880613327026
3246,19,7,0.8895359635353088
3246,19,8,0.5945166349411011
3246,19,9,1.6802582740783691
3246,19,10,0.7687011957168579
3246,19,11,0.9430569410324097
3246,19,12,1.1677864789962769
3246,19,13,1.1350414752960205
3246,19,14,1.3501439094543457
3246,19,15,0.9885536432266235
3246,19,16,1.5978198051452637
3246,19,17,0.8220445513725281
3246,19,18,0.9967749714851379
3246,19,19,7.703911304473877
3247,19,1,1.7432894706726074
3247,19,2,0.6291137933731079
3247,19,3,1.5883275270462036
3247,19,4,1.9164482355117798
3247,19,5,1.8913320302963257
3247,19,6,0.61612468957901
3247,19,7,1.9264109134674072
3247,19,8,1.017557978630066
3247,19,9,0.690932035446167
3247,19,10,0.9674798846244812
3247,19,11,1.0397322177886963
3247,19,12,1.0630017518997192
3247,19,13,1.0277371406555176
3247,19,14,0.4971044659614563
3247,19,15,2.2437336444854736
3247,19,16,1.3635144233703613
3247,19,17,0.7333658933639526
3247,19,18,0.3930564522743225
3247,19,19,1.118955373764038
3255,19,1,2.329584836959839
3255,19,2,1.7162456512451172
3255,19,3,2.492473840713501
3255,19,4,1.3247745037078857
3255,19,5,2.0518295764923096
3255,19,6,2.406810760498047
3255,19,7,1.55484938621521
3255,19,8,3.519117593765259
3255,19,9,0.8970754742622375
3255,19,10,1.8743276596069336
3255,19,11,1.2206088304519653
3255,19,12,1.6930922269821167
3255,19,13,1.0193359851837158
3255,19,14,2.7304775714874268
3255,19,15,2.5617642402648926
3255,19,16,2.2769153118133545
3255,19,17,1.7625837326049805
3255,19,18,0.7789440751075745
3255,19,19,2.5558390617370605
3261,19,1,0.44891953468322754
3261,19,2,0.09727252274751663
3261,19,3,3.645893096923828
3261,19,4,0.6880526542663574
3261,19,5,1.09453284740448
3261,19,6,0.6860942840576172
3261,19,7,1.5717453956604004
3261,19,8,0.977533757686615
3261,19,9,1.3440003395080566
3261,19,10,1.9230278730392456
3261,19,11,2.5233006477355957
3261,19,12,1.6721982955932617
3261,19,13,3.1090900897979736
3261,19,14,3.2826335430145264
3261,19,15,0.1889781504869461
3261,19,16,4.013622760772705
3261,19,17,1.0690244436264038
3261,19,18,2.1792666912078857
3261,19,19,1.8863624334335327
3262,19,1,1.584372639656067
3262,19,2,0.28547927737236023
3262,19,3,1.4124085903167725
3262,19,4,2.475719451904297
3262,19,5,1.8387900590896606
3262,19,6,2.7670459747314453
3262,19,7,0.6532415747642517
3262,19,8,1.3512091636657715
3262,19,9,0.2453894168138504
3262,19,10,2.0696070194244385
3262,19,11,1.7301254272460938
3262,19,12,0.6604130268096924
3262,19,13,2.7910854816436768
3262,19,14,3.6205267906188965
3262,19,15,1.6167619228363037
3262,19,16,1.4386039972305298
3262,19,17,0.39156535267829895
3262,19,18,0.21220633387565613
3262,19,19,1.5743687152862549
3265,19,1,2.200925350189209
3265,19,2,2.574349880218506
3265,19,3,2.1269876956939697
3265,19,4,6.928138256072998
3265,19,5,2.677060842514038
3265,19,6,1.6580430269241333
3265,19,7,0.48811250925064087
3265,19,8,1.3665410280227661
3265,19,9,2.3377177715301514
3265,19,10,2.113118886947632
3265,19,11,1.707824945449829
3265,19,12,1.4214307069778442
3265,19,13,1.3544954061508179
3265,19,14,4.176284313201904
3265,19,15,2.903347969055176
3265,19,16,2.363130807876587
3265,19,17,1.3887604475021362
3265,19,18,1.8177039623260498
3265,19,19,0.9480376839637756
3267,19,1,1.5830204486846924
3267,19,2,0.9840799570083618
3267,19,3,1.9350004196166992
3267,19,4,1.4929957389831543
3267,19,5,2.8970277309417725
3267,19,6,0.4960556626319885
3267,19,7,2.018807888031006
3267,19,8,2.5080440044403076
3267,19,9,1.6762731075286865
3267,19,10,6.606844425201416
3267,19,11,0.6156229972839355
3267,19,12,1.6472350358963013
3267,19,13,1.7897710800170898
3267,19,14,3.038245916366577
3267,19,15,0.8474586606025696
3267,19,16,1.2097930908203125
3267,19,17,3.011479616165161
3267,19,18,1.7092676162719727
3267,19,19,0.11326553672552109
3269,19,1,3.365186929702759
3269,19,2,2.4519405364990234
3269,19,3,1.825520396232605
3269,19,4,0.7821037173271179
3269,19,5,1.492103099822998
3269,19,6,2.1666719913482666
3269,19,7,1.3235583305358887
3269,19,8,2.9304606914520264
3269,19,9,2.2849180698394775
3269,19,10,2.866234302520752
3269,19,11,1.555085301399231
3269,19,12,1.814501404762268
3269,19,13,1.271443247795105
3269,19,14,2.189025402069092
3269,19,15,2.5442683696746826
3269,19,16,2.6431658267974854
3269,19,17,1.3153091669082642
3269,19,18,2.0052900314331055
3269,19,19,1.898956060409546
3273,19,1,0.5983673334121704
3273,19,2,0.9017524719238281
3273,19,3,2.1733672618865967
3273,19,4,0.47465530037879944
3273,19,5,0.6630174517631531
3273,19,6,1.6776838302612305
3273,19,7,0.6918105483055115
3273,19,8,2.3311007022857666
3273,19,9,1.663567066192627
3273,19,10,0.7455598711967468
3273,19,11,0.9719704389572144
3273,19,12,1.7528526782989502
3273,19,13,2.7037158012390137
3273,19,14,1.2428935766220093
3273,19,15,0.326668918132782
3273,19,16,0.8941624760627747
3273,19,17,1.3143576383590698
3273,19,18,1.6570937633514404
3273,19,19,2.0964131355285645
3281,19,1,1.6720346212387085
3281,19,2,1.199805736541748
3281,19,3,1.224823236465454
3281,19,4,1.8048804998397827
3281,19,5,0.9994572997093201
3281,19,6,2.3312389850616455
3281,19,7,2.1764135360717773
3281,19,8,0.9413212537765503
3281,19,9,0.4951925575733185
3281,19,10,1.307917594909668
3281,19,11,0.9436257481575012
3281,19,12,0.2512493133544922
3281,19,13,1.8645408153533936
3281,19,14,1.5721447467803955
3281,19,15,2.946031332015991
3281,19,16,1.6219967603683472
3281,19,17,1.5074745416641235
3281,19,18,2.4924166202545166
3281,19,19,1.5525832176208496
3283,19,1,0.9692329168319702
3283,19,2,58.36319351196289
3283,19,3,69.52100372314453
3283,19,4,55.57447814941406
3283,19,5,1.2409107685089111
3283,19,6,40.52685546875
3283,19,7,63.8363037109375
3283,19,8,29.724397659301758
3283,19,9,1.8380976915359497
3283,19,10,1.4319130182266235
3283,19,11,1.4503862857818604
3283,19,12,1.569618582725525
3283,19,13,1.0524513721466064
3283,19,14,50.8846549987793
3283,19,15,99.23690795898438
3283,19,16,34.3026008605957
3283,19,17,31.988061904907227
3283,19,18,40.20964813232422
3283,19,19,1.64994478225708
3287,19,1,1.6178780794143677
3287,19,2,2.3659818172454834
3287,19,3,0.533388614654541
3287,19,4,1.6317158937454224
3287,19,5,2.3780229091644287
3287,19,6,0.942268967628479
3287,19,7,1.0425472259521484
3287,19,8,1.0572829246520996
3287,19,9,1.854859471321106
3287,19,10,1.489235281944275
3287,19,11,1.7783489227294922
3287,19,12,2.09397554397583
3287,19,13,107.54393768310547
3287,19,14,4.2187957763671875
3287,19,15,0.8366710543632507
3287,19,16,1.5615445375442505
3287,19,17,1.0687631368637085
3287,19,18,0.4614832401275635
3287,19,19,0.7963581085205078
3289,19,1,2.0550339221954346
3289,19,2,1.332191824913025
3289,19,3,1.2907248735427856
3289,19,4,0.5731579661369324
3289,19,5,2.346043825149536
3289,19,6,0.2304869443178177
3289,19,7,0.421720027923584
3289,19,8,1.2489707469940186
3289,19,9,1.1801340579986572
3289,19,10,0.820742130279541
3289,19,11,1.4152131080627441
3289,19,12,0.9661505222320557
3289,19,13,0.44616302847862244
3289,19,14,0.6012985110282898
3289,19,15,1.5550199747085571
3289,19,16,0.9065946340560913
3289,19,17,0.9077177047729492
3289,19,18,0.8522703647613525
3289,19,19,1.8924996852874756
3300,19,1,1.2672621011734009
3300,19,2,2.359736919403076
3300,19,3,0.4320516586303711
3300,19,4,1.253374457359314
3300,19,5,1.4366419315338135
3300,19,6,1.3266502618789673
3300,19,7,0.5758070349693298
3300,19,8,0.39931806921958923
3300,19,9,0.3592461347579956
3300,19,10,1.0372146368026733
3300,19,11,1.127058982849121
3300,19,12,1.0886842012405396
3300,19,13,0.356046199798584
3300,19,14,1.794696569442749
3300,19,15,0.8291576504707336
3300,19,16,0.5950874090194702
3300,19,17,1.8777928352355957
3300,19,18,2.5553579330444336
3300,19,19,0.4265008866786957
3301,19,1,0.9374110102653503
3301,19,2,0.853114128112793
3301,19,3,1.715354323387146
3301,19,4,0.09400559216737747
3301,19,5,0.7801857590675354
3301,19,6,1.3146787881851196
3301,19,7,1.3415361642837524
3301,19,8,1.2328252792358398
3301,19,9,2.1960573196411133
3301,19,10,0.5802398324012756
3301,19,11,1.947359323501587
3301,19,12,1.0118870735168457
3301,19,13,0.842882513999939
3301,19,14,2.756580352783203
3301,19,15,2.3569495677948
3301,19,16,0.4186722934246063
3301,19,17,1.1075176000595093
3301,19,18,0.31057754158973694
3301,19,19,1.6310478448867798
3303,19,1,0.9637187123298645
3303,19,2,0.19263450801372528
3303,19,3,1.6951987743377686
3303,19,4,2.0356013774871826
3303,19,5,2.060051202774048
3303,19,6,5.5191497802734375
3303,19,7,4.019880294799805
3303,19,8,1.4016247987747192
3303,19,9,0.40219706296920776
3303,19,10,0.5504645705223083
3303,19,11,0.5644814372062683
3303,19,12,0.43615779280662537
3303,19,13,0.058188315480947495
3303,19,14,0.8869753479957581
3303,19,15,7.5362701416015625
3303,19,16,0.6031686067581177
3303,19,17,0.9784551858901978
3303,19,18,1.916741967201233
3303,19,19,1.7402724027633667
3307,19,1,0.7540557980537415
3307,19,2,3.0768346786499023
3307,19,3,0.702914297580719
3307,19,4,2.000077247619629
3307,19,5,1.5293259620666504
3307,19,6,0.5080074667930603
3307,19,7,2.3084421157836914
3307,19,8,2.63000750541687
3307,19,9,0.9899877905845642
3307,19,10,2.6827621459960938
3307,19,11,2.6229708194732666
3307,19,12,1.4742515087127686
3307,19,13,2.7022218704223633
3307,19,14,5.763110160827637
3307,19,15,1.1450060606002808
3307,19,16,0.8986417651176453
3307,19,17,2.19022536277771
3307,19,18,0.854363739490509
3307,19,19,1.1360352039337158
3308,19,1,0.044245343655347824
3308,19,2,1.0145918130874634
3308,19,3,0.3373606503009796
3308,19,4,0.26681897044181824
3308,19,5,2.4185945987701416
3308,19,6,2.427076816558838
3308,19,7,1.6433746814727783
3308,19,8,0.37837493419647217
3308,19,9,1.3454217910766602
3308,19,10,0.9582661986351013
3308,19,11,2.5644028186798096
3308,19,12,1.1301252841949463
3308,19,13,0.3710768222808838
3308,19,14,1.315320372581482
3308,19,15,1.1492033004760742
3308,19,16,0.02588583342730999
3308,19,17,0.5229173302650452
3308,19,18,0.8570748567581177
3308,19,19,0.5656487345695496
3312,19,1,0.3635055720806122
3312,19,2,0.6290887594223022
3312,19,3,1.1822636127471924
3312,19,4,1.1240222454071045
3312,19,5,1.1037309169769287
3312,19,6,1.024253249168396
3312,19,7,2.217827796936035
3312,19,8,1.675041675567627
3312,19,9,1.8422470092773438
3312,19,10,1.0620715618133545
3312,19,11,1.0210280418395996
3312,19,12,0.7433866858482361
3312,19,13,1.0553205013275146
3312,19,14,1.1844804286956787
3312,19,15,0.6644468903541565
3312,19,16,1.432288408279419
3312,19,17,0.6582219004631042
3312,19,18,1.349231243133545
3312,19,19,2.429212808609009
3324,19,1,2.0350818634033203
3324,19,2,0.5006740093231201
3324,19,3,1.21517014503479
3324,19,4,1.4981328248977661
3324,19,5,1.6456133127212524
3324,19,6,1.367220163345337
3324,19,7,1.4722718000411987
3324,19,8,0.9954268336296082
3324,19,9,1.4097607135772705
3324,19,10,0.5586116313934326
3324,19,11,1.931719422340393
3324,19,12,0.14286041259765625
3324,19,13,1.1576322317123413
3324,19,14,1.9565253257751465
3324,19,15,1.9232206344604492
3324,19,16,0.6980234980583191
3324,19,17,0.8985261917114258
3324,19,18,1.3642780780792236
3324,19,19,0.7518792748451233
3327,19,1,1.5629709959030151
3327,19,2,1.791560173034668
3327,19,3,1.5232685804367065
3327,19,4,1.2461872100830078
3327,19,5,1.1569029092788696
3327,19,6,2.6460683345794678
3327,19,7,1.9244033098220825
3327,19,8,0.2688957750797272
3327,19,9,0.9554715156555176
3327,19,10,1.063348412513733
3327,19,11,1.7130215167999268
3327,19,12,1.648788571357727
3327,19,13,2.2789719104766846
3327,19,14,2.366363286972046
3327,19,15,2.2192695140838623
3327,19,16,0.8038420677185059
3327,19,17,0.6662312746047974
3327,19,18,1.4331539869308472
3327,19,19,2.9603195190429688
3328,19,1,1.4259023666381836
3328,19,2,1.7598704099655151
3328,19,3,1.4766496419906616
3328,19,4,0.8328428864479065
3328,19,5,0.9241854548454285
3328,19,6,1.9050889015197754
3328,19,7,1.5105533599853516
3328,19,8,1.208426833152771
3328,19,9,1.5199346542358398
3328,19,10,0.9538509249687195
3328,19,11,1.302459955215454
3328,19,12,2.284416913986206
3328,19,13,2.3527863025665283
3328,19,14,3.909813404083252
3328,19,15,2.0930824279785156
3328,19,16,0.8575760722160339
3328,19,17,1.9132946729660034
3328,19,18,3.705826997756958
3328,19,19,0.4476642608642578
3329,19,1,0.9311465620994568
3329,19,2,0.9504128098487854
3329,19,3,1.17566978931427
3329,19,4,0.3977656364440918
3329,19,5,2.0162417888641357
3329,19,6,2.0048391819000244
3329,19,7,1.3208976984024048
3329,19,8,1.5022015571594238
3329,19,9,0.7717583775520325
3329,19,10,107.63138580322266
3329,19,11,0.7072185277938843
3329,19,12,0.7267962098121643
3329,19,13,10.584407806396484
3329,19,14,2.036966562271118
3329,19,15,0.3670373857021332
3329,19,16,1.9181665182113647
3329,19,17,1.6801908016204834
3329,19,18,1.9487671852111816
3329,19,19,1.7290585041046143
3333,19,1,1.055972695350647
3333,19,2,0.9646981954574585
3333,19,3,1.4667561054229736
3333,19,4,1.9117728471755981
3333,19,5,2.3371737003326416
3333,19,6,2.51094388961792
3333,19,7,1.1002973318099976
3333,19,8,0.3706980049610138
3333,19,9,1.0101287364959717
3333,19,10,2.4544520378112793
3333,19,11,1.9010478258132935
3333,19,12,1.7800347805023193
3333,19,13,0.3899919092655182
3333,19,14,1.5437769889831543
3333,19,15,0.5126686692237854
3333,19,16,1.3537876605987549
3333,19,17,0.5067239999771118
3333,19,18,4.623537540435791
3333,19,19,2.67182993888855
3335,19,1,23.421072006225586
3335,19,2,58.99907684326172
3335,19,3,75.28357696533203
3335,19,4,50.92040252685547
3335,19,5,1.3915557861328125
3335,19,6,34.164520263671875
3335,19,7,66.88036346435547
3335,19,8,28.014347076416016
3335,19,9,9.510153770446777
3335,19,10,2.2639379501342773
3335,19,11,1.6210627555847168
3335,19,12,1.2429208755493164
3335,19,13,1.7035619020462036
3335,19,14,53.079627990722656
3335,19,15,89.72482299804688
3335,19,16,2.0623621940612793
3335,19,17,1.583268165588379
3335,19,18,1.8239035606384277
3335,19,19,143.18873596191406
3339,19,1,1.5533889532089233
3339,19,2,2.312533378601074
3339,19,3,1.0649909973144531
3339,19,4,0.5792747735977173
3339,19,5,1.182382345199585
3339,19,6,0.3683343529701233
3339,19,7,0.7871596217155457
3339,19,8,0.6957696676254272
3339,19,9,0.35689404606819153
3339,19,10,0.8715726733207703
3339,19,11,0.843633234500885
3339,19,12,0.7228383421897888
3339,19,13,0.8486106991767883
3339,19,14,2.3884642124176025
3339,19,15,1.4058624505996704
3339,19,16,1.191246747970581
3339,19,17,1.3739893436431885
3339,19,18,1.5263162851333618
3339,19,19,0.9259487390518188
3347,19,1,1.6654820442199707
3347,19,2,2.1620230674743652
3347,19,3,1.9049711227416992
3347,19,4,1.15525484085083
3347,19,5,1.9591264724731445
3347,19,6,3.8507847785949707
3347,19,7,2.349381685256958
3347,19,8,1.4973852634429932
3347,19,9,5.168646812438965
3347,19,10,2.0825259685516357
3347,19,11,1.7113491296768188
3347,19,12,0.49452856183052063
3347,19,13,0.4977540969848633
3347,19,14,1.656692624092102
3347,19,15,1.4605122804641724
3347,19,16,1.3272602558135986
3347,19,17,1.8809653520584106
3347,19,18,0.9727200865745544
3347,19,19,149.31484985351562
3350,19,1,1.4761955738067627
3350,19,2,1.0401452779769897
3350,19,3,0.92975252866745
3350,19,4,1.0106220245361328
3350,19,5,1.47660493850708
3350,19,6,1.5132027864456177
3350,19,7,2.9298226833343506
3350,19,8,3.601285696029663
3350,19,9,1.3303275108337402
3350,19,10,1.406330943107605
3350,19,11,2.5985448360443115
3350,19,12,2.6862878799438477
3350,19,13,1.5749003887176514
3350,19,14,2.0829694271087646
3350,19,15,2.161139965057373
3350,19,16,2.7127411365509033
3350,19,17,1.6462212800979614
3350,19,18,1.1126501560211182
3350,19,19,0.9465001821517944
3351,19,1,1.7812919616699219
3351,19,2,1.5101656913757324
3351,19,3,2.276031017303467
3351,19,4,2.8877153396606445
3351,19,5,1.1013250350952148
3351,19,6,2.9536941051483154
3351,19,7,1.6545571088790894
3351,19,8,2.0159902572631836
3351,19,9,1.6380655765533447
3351,19,10,1.7875738143920898
3351,19,11,2.2663474082946777
3351,19,12,2.5784854888916016
3351,19,13,0.9793131947517395
3351,19,14,3.0233497619628906
3351,19,15,1.14250910282135
3351,19,16,1.1779636144638062
3351,19,17,2.2997639179229736
3351,19,18,2.861257553100586
3351,19,19,2.968034505844116
3353,19,1,0.8406879305839539
3353,19,2,0.6494489908218384
3353,19,3,2.725006103515625
3353,19,4,1.1202125549316406
3353,19,5,2.230055809020996
3353,19,6,0.7810338735580444
3353,19,7,1.9706279039382935
3353,19,8,0.6398736834526062
3353,19,9,0.7895492315292358
3353,19,10,1.6701056957244873
3353,19,11,1.6188701391220093
3353,19,12,0.9738292694091797
3353,19,13,1.1977143287658691
3353,19,14,1.3670731782913208
3353,19,15,0.8664044737815857
3353,19,16,2.3601932525634766
3353,19,17,0.4278107285499573
3353,19,18,3.7989554405212402
3353,19,19,1.0514873266220093
3366,19,1,1.7779490947723389
3366,19,2,1.407160997390747
3366,19,3,2.198887348175049
3366,19,4,1.5396534204483032
3366,19,5,1.548163652420044
3366,19,6,2.7046287059783936
3366,19,7,2.1604487895965576
3366,19,8,2.265507221221924
3366,19,9,2.085263729095459
3366,19,10,1.3853973150253296
3366,19,11,1.7981816530227661
3366,19,12,1.2576642036437988
3366,19,13,1.7693463563919067
3366,19,14,1.9638499021530151
3366,19,15,1.7065110206604004
3366,19,16,0.944354236125946
3366,19,17,1.474875807762146
3366,19,18,2.048243999481201
3366,19,19,1.2526441812515259
3371,19,1,0.7938764691352844
3371,19,2,0.8714883327484131
3371,19,3,0.5291097164154053
3371,19,4,1.2974573373794556
3371,19,5,0.11459191143512726
3371,19,6,0.5240481495857239
3371,19,7,0.055816084146499634
3371,19,8,0.43648919463157654
3371,19,9,0.946875274181366
3371,19,10,1.1404902935028076
3371,19,11,1.1407662630081177
3371,19,12,1.3465752601623535
3371,19,13,1.9435741901397705
3371,19,14,3.535658836364746
3371,19,15,1.7629369497299194
3371,19,16,0.41702353954315186
3371,19,17,0.8417614698410034
3371,19,18,2.0754220485687256
3371,19,19,1.1769524812698364
3374,19,1,0.9403393268585205
3374,19,2,0.26772958040237427
3374,19,3,1.0296341180801392
3374,19,4,1.3098033666610718
3374,19,5,1.9849599599838257
3374,19,6,2.0053858757019043
3374,19,7,4.98809814453125
3374,19,8,1.7453393936157227
3374,19,9,0.720177948474884
3374,19,10,0.7732580900192261
3374,19,11,138.3914031982422
3374,19,12,0.6997710466384888
3374,19,13,2.9067633152008057
3374,19,14,2.6339282989501953
3374,19,15,3.4138600826263428
3374,19,16,35.39402770996094
3374,19,17,31.258752822875977
3374,19,18,37.85759353637695
3374,19,19,3.025479555130005
3376,19,1,2.2028465270996094
3376,19,2,1.6683601140975952
3376,19,3,1.1504709720611572
3376,19,4,0.8718836307525635
3376,19,5,0.44160428643226624
3376,19,6,0.9006033539772034
3376,19,7,0.9904218316078186
3376,19,8,0.11333689838647842
3376,19,9,1.4609652757644653
3376,19,10,0.8133392333984375
3376,19,11,2.2759578227996826
3376,19,12,0.516419529914856
3376,19,13,2.4742813110351562
3376,19,14,1.54004967212677
3376,19,15,0.383054256439209
3376,19,16,0.24773795902729034
3376,19,17,1.1882864236831665
3376,19,18,1.9785712957382202
3376,19,19,1.4161181449890137
3378,19,1,0.9626947641372681
3378,19,2,0.7937241792678833
3378,19,3,0.9641111493110657
3378,19,4,0.845758318901062
3378,19,5,0.7613927125930786
3378,19,6,0.976128876209259
3378,19,7,1.3576101064682007
3378,19,8,0.24348177015781403
3378,19,9,0.6062511801719666
3378,19,10,0.48753592371940613
3378,19,11,1.0194567441940308
3378,19,12,1.778388500213623
3378,19,13,2.2473933696746826
3378,19,14,0.06640123575925827
3378,19,15,1.3356513977050781
3378,19,16,1.316683292388916
3378,19,17,0.9620518088340759
3378,19,18,0.6784572005271912
3378,19,19,2.2715697288513184
3382,19,1,1.7236610651016235
3382,19,2,3.1971514225006104
3382,19,3,0.3080541491508484
3382,19,4,1.9118530750274658
3382,19,5,0.4953955411911011
3382,19,6,0.8214949369430542
3382,19,7,1.5923410654067993
3382,19,8,0.7614774107933044
3382,19,9,1.3595036268234253
3382,19,10,1.6066564321517944
3382,19,11,1.7423288822174072
3382,19,12,1.2126059532165527
3382,19,13,1.2344993352890015
3382,19,14,2.5108351707458496
3382,19,15,2.030089855194092
3382,19,16,5.6635355949401855
3382,19,17,2.2976081371307373
3382,19,18,2.0186731815338135
3382,19,19,5.762439727783203
3384,19,1,2.017033576965332
3384,19,2,0.5493494272232056
3384,19,3,0.6059451103210449
3384,19,4,1.5936392545700073
3384,19,5,0.6533710956573486
3384,19,6,0.9942582249641418
3384,19,7,1.8591485023498535
3384,19,8,2.2263171672821045
3384,19,9,0.2184814065694809
3384,19,10,1.453198790550232
3384,19,11,0.9233516454696655
3384,19,12,2.4937973022460938
3384,19,13,0.6287505030632019
3384,19,14,1.792908787727356
3384,19,15,1.3034039735794067
3384,19,16,1.7864611148834229
3384,19,17,1.270851731300354
3384,19,18,1.9798837900161743
3384,19,19,0.9038340449333191
3390,19,1,1.8741729259490967
3390,19,2,1.2142916917800903
3390,19,3,2.0103445053100586
3390,19,4,0.9203376173973083
3390,19,5,1.6241364479064941
3390,19,6,3.6939988136291504
3390,19,7,1.165461778640747
3390,19,8,1.8130203485488892
3390,19,9,0.12501220405101776
3390,19,10,1.7157251834869385
3390,19,11,1.307435393333435
3390,19,12,1.4688438177108765
3390,19,13,1.9549325704574585
3390,19,14,0.6757480502128601
3390,19,15,0.2659977972507477
3390,19,16,1.563406229019165
3390,19,17,0.7966962456703186
3390,19,18,1.5342655181884766
3390,19,19,0.34894731640815735
3396,19,1,147.22256469726562
3396,19,2,17.81235122680664
3396,19,3,57.45193099975586
3396,19,4,56.58453369140625
3396,19,5,3.035187005996704
3396,19,6,66.36400604248047
3396,19,7,28.909442901611328
3396,19,8,36.46055221557617
3396,19,9,1.5997445583343506
3396,19,10,1.0638728141784668
3396,19,11,0.1736474484205246
3396,19,12,2.4591453075408936
3396,19,13,1.022836685180664
3396,19,14,57.384849548339844
3396,19,15,1.4695850610733032
3396,19,16,2.039719820022583
3396,19,17,1.6679599285125732
3396,19,18,1.1845749616622925
3396,19,19,0.2025853544473648
3402,19,1,0.2899659276008606
3402,19,2,1.9829423427581787
3402,19,3,0.9845831990242004
3402,19,4,1.7323827743530273
